ann_term	generic	annotation
PF08974	0.157109975188711	Domain of unknown function (DUF1877)
PF08980	0.157109975188711	Domain of unknown function (DUF1883)
PF08986	0.111803398874989	Domain of unknown function (DUF1889)
PF08988	0.382364396414689	Type III secretion system, cytoplasmic E component of needle
PF09000	0.111803398874989	Cytotoxic
PF09003	0.346547163758212	Bacteriophage lambda integrase, Arm DNA-binding domain
PF09008	0	Head binding
PF09012	0	FeoC like transcriptional regulator
PF09015	0	NgoMIV restriction enzyme
PF09019	0.382364396414689	EcoRII C terminal
PF09039	0.191182198207345	Mu DNA binding, I gamma subdomain
PF09048	0	Cro
PF09059	0.191182198207345	TyeA
PF09075	0.111803398874989	Heat-stable enterotoxin B, secretory
PF09077	0	Mu B transposition protein, C terminal
PF09078	0	CheY binding
PF09084	0.223606797749979	NMT1/THI5 like
PF09106	0	Elongation factor SelB, winged helix
PF09107	0	Elongation factor SelB, winged helix
PF09115	0.157109975188711	DNA polymerase III, delta subunit, C terminal
PF09134	2.07726542492037	Invasin, domain 3
PF09140	0.509249882707865	ATPase MipZ
PF09143	0	AvrPphF-ORF-2
PF09157	0.111803398874989	Pseudouridine synthase II TruB, C-terminal
PF09160	0.492988818010657	FimH, mannose binding
PF09163	0	Formate dehydrogenase N, transmembrane
PF09179	0.111803398874989	TilS substrate binding domain
PF09186	0	Domain of unknown function (DUF1949)
PF09190	0.157109975188711	DALR domain
PF09204	0.157109975188711	Bacterial self-protective colicin-like immunity
PF09209	0.111803398874989	Domain of unknown function (DUF1956)
PF09217	0.270957047369112	Restriction endonuclease EcoRII, N-terminal
PF09223	0.317974204829116	ZinT (YodA) periplasmic lipocalin-like zinc-recruitment
PF09234	0.111803398874989	Domain of unknown function (DUF1963)
PF09261	0.590537193761062	Alpha mannosidase middle domain
PF09274	0.191182198207345	ParG
PF09278	0.432098207308817	MerR, DNA binding
PF09285	0.111803398874989	Elongation factor P, C-terminal
PF09290	0.487177351846223	Prokaryotic acetaldehyde dehydrogenase, dimerisation
PF09297	0.111803398874989	NADH pyrophosphatase zinc ribbon domain
PF09299	0.32583874244164	Mu transposase, C-terminal
PF09306	0	Bacteriophage, scaffolding protein
PF09312	0.111803398874989	SurA N-terminal domain
PF09313	0.275589127304775	Domain of unknown function (DUF1971)
PF09314	0.191182198207345	Domain of unknown function (DUF1972)
PF09317	0.157109975188711	Domain of unknown function (DUF1974)
PF09327	0.191182198207345	Domain of unknown function (DUF1983)
PF09330	0.111803398874989	D-lactate dehydrogenase, membrane binding
PF09334	0.111803398874989	tRNA synthetases class I (M)
PF09335	0.275589127304775	SNARE associated Golgi protein
PF09339	1.02430896743097	IclR helix-turn-helix domain
PF09344	0.495390141610694	CT1975-like protein
PF09350	0	Domain of unknown function (DUF1992)
PF09369	0.631328717362903	Domain of unknown function (DUF1998)
PF09371	0	Tex-like protein N-terminal domain
PF09374	0	Predicted Peptidoglycan domain
PF09375	0.157109975188711	Imelysin
PF09378	0.157109975188711	HAS barrel domain
PF09381	0.191182198207345	Outer membrane protein G (OmpG)
PF09382	0.111803398874989	RQC domain
PF09383	0	NIL domain
PF09392	0.634453816735009	Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF
PF09397	0.317974204829116	Ftsk gamma domain
PF09400	0	Protein of unknown function (DUF2002)
PF09414	0.411657655481415	RNA ligase
PF09456	0.191182198207345	RcsC Alpha-Beta-Loop (ABL)
PF09480	0.695373499493235	Type III secretion system protein PrgH-EprH (PrgH)
PF09481	0.490253099190431	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF09482	0.502997345036655	Bacterial type III secretion apparatus protein (OrgA_MxiK)
PF09485	0.492988818010657	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF09500	0	Putative thioesterase (yiiD_Cterm)
PF09509	0	Protein of unknown function (Hypoth_ymh)
PF09516	0.111803398874989	CfrBI restriction endonuclease
PF09524	0	Conserved phage C-terminus (Phg_2220_C)
PF09526	0	Probable metal-binding protein (DUF2387)
PF09583	0.28434913465623	Phage shock protein G (Phageshock_PspG)
PF09584	0.159111456835146	Phage shock protein PspD (Phageshock_PspD)
PF09588	0.157109975188711	YqaJ-like viral recombinase domain
PF09600	0.111803398874989	Cyd operon protein YbgE (Cyd_oper_YbgE)
PF09601	0.157109975188711	Protein of unknown function (DUF2459)
PF09604	0.248730956271219	F subunit of K+-transporting ATPase (Potass_KdpF)
PF09611	0.317974204829116	CRISPR-associated protein (Cas_Csy1)
PF09612	0.487177351846223	Bacterial protein of unknown function (HtrL_YibB)
PF09614	0.191182198207345	CRISPR-associated protein (Cas_Csy2)
PF09615	0.317974204829116	CRISPR-associated protein (Cas_Csy3)
PF09618	0.317974204829116	CRISPR-associated protein (Cas_Csy4)
PF09619	0.111803398874989	Type III secretion system lipoprotein chaperone (YscW)
PF09621	0.392774937971778	Type III secretion system regulator (LcrR)
PF09646	0	Gp37 protein
PF09665	0.317974204829116	Type II restriction endonuclease (RE_Alw26IDE)
PF09669	0.243588675923112	Phage regulatory protein Rha (Phage_pRha)
PF09673	0.673997145319425	Type-F conjugative transfer system pilin assembly protein
PF09676	0.746192868813656	Type IV conjugative transfer system lipoprotein (TraV)
PF09677	0.58447747950681	Type-F conjugative transfer system protein (TrbI_Ftype)
PF09679	0.58447747950681	Type-F conjugative transfer system pilin chaperone (TraQ)
PF09684	0	Phage tail protein (Tail_P2_I)
PF09686	0.243588675923112	Plasmid protein of unknown function (Plasmid_RAQPRD)
PF09691	0.317974204829116	Type II secretion system pilotin lipoprotein (PulS_OutS)
PF09695	0.371236387893486	Bacterial protein of unknown function (YtfJ_HI0045)
PF09699	0	Doubled CXXCH motif (Paired_CXXCH_1)
PF09704	0.490253099190431	CRISPR-associated protein (Cas_Cas5)
PF09707	0.487177351846223	CRISPR-associated protein (Cas_Cas2CT1978)
PF09718	0.191182198207345	Lambda phage tail tape-measure protein (Tape_meas_lam_C)
PF09722	0.157109975188711	Protein of unknown function (DUF2384)
PF09823	0.111803398874989	Domain of unknown function (DUF2357)
PF09829	0.191182198207345	Uncharacterized protein conserved in bacteria (DUF2057)
PF09831	0	Uncharacterized protein conserved in bacteria (DUF2058)
PF09838	0.111803398874989	Uncharacterized protein conserved in bacteria (DUF2065)
PF09850	0.707554175588276	Type VI secretion system protein DotU
PF09857	0.44933143021295	Putative toxin of bacterial toxin-antitoxin pair
PF09863	0.111803398874989	Uncharacterized protein conserved in bacteria (DUF2090)
PF09864	0.111803398874989	Membrane-bound lysozyme-inhibitor of c-type lysozyme
PF09889	0	Uncharacterized protein containing a Zn-ribbon (DUF2116)
PF09904	0.157109975188711	Winged helix-turn helix
PF09906	0.191182198207345	Uncharacterized protein conserved in bacteria (DUF2135)
PF09907	0.559724163531026	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system
PF09909	0.243588675923112	Uncharacterized protein conserved in bacteria (DUF2138)
PF09926	0.290949993528402	Uncharacterized small protein (DUF2158)
PF09937	0.423965606438822	Uncharacterized protein conserved in bacteria (DUF2169)
PF09938	0.290949993528402	Uncharacterized protein conserved in bacteria (DUF2170)
PF09950	0	Uncharacterized protein conserved in bacteria (DUF2184)
PF09954	0.157109975188711	Uncharacterized protein conserved in bacteria (DUF2188)
PF09956	0	Uncharacterized conserved protein (DUF2190)
PF09957	0.111803398874989	Bacterial antitoxin of type II TA system, VapB
PF09972	0.59733055963039	Predicted membrane protein (DUF2207)
PF09976	0	Tetratricopeptide repeat-like domain
PF09979	0	Uncharacterized protein conserved in bacteria (DUF2213)
PF09982	0	Uncharacterized protein conserved in bacteria (DUF2219)
PF09983	0.111803398874989	Uncharacterized protein conserved in bacteria C-term(DUF2220)
PF09984	0.159111456835146	Uncharacterised signal transduction histidine kinase domain (DUF2222)
PF09992	0.111803398874989	Phosphodiester glycosidase
PF09994	0.700813270783544	Uncharacterized alpha/beta hydrolase domain (DUF2235)
PF09997	0.157109975188711	Predicted membrane protein (DUF2238)
PF10011	0.497461912542437	Predicted membrane protein (DUF2254)
PF10043	0	Predicted periplasmic lipoprotein (DUF2279)
PF10045	0	Uncharacterized conserved protein (DUF2280)
PF10054	0.332805489243922	Predicted periplasmic lipoprotein (DUF2291)
PF10056	0.111803398874989	Uncharacterized conserved protein (DUF2293)
PF10062	0.635948409658233	Predicted secreted protein (DUF2300)
PF10065	0	Uncharacterized conserved protein (DUF2303)
PF10076	0	Uncharacterised protein conserved in bacteria (DUF2313)
PF10077	0.402523684341302	Uncharacterized protein conserved in bacteria (DUF2314)
PF10080	0.382364396414689	Predicted membrane protein (DUF2318)
PF10097	0	Predicted membrane protein (DUF2335)
PF10101	0.635948409658233	Predicted membrane protein (DUF2339)
PF10106	0.870671936066142	Uncharacterized protein conserved in bacteria (DUF2345)
PF10109	0.157109975188711	Phage tail assembly chaperone proteins, E, or 41 or 14
PF10111	0	Glycosyltransferase like family 2
PF10114	0.402523684341302	Sensory domain found in PocR
PF10117	0.471329925566134	McrBC 5-methylcytosine restriction system component
PF10122	0	Mu-like prophage protein Com
PF10123	0	Mu-like prophage I protein
PF10124	0	Mu-like prophage major head subunit gpT
PF10127	0.455452202608308	Predicted nucleotidyltransferase
PF10134	0.111803398874989	Replication initiator protein A
PF10135	0.432829957549034	Rod binding protein
PF10137	0.219320007803175	Predicted nucleotide-binding protein containing TIR-like domain
PF10138	0.28434913465623	vWA found in TerF C terminus
PF10144	0.501737487466418	Bacterial virulence factor haemolysin
PF10145	0.157109975188711	Phage-related minor tail protein
PF10150	0.194464535831607	Ribonuclease E/G family
PF10263	0.341256056653258	SprT-like family
PF10282	0.586774059982507	Lactonase, 7-bladed beta-propeller
PF10369	0	Small subunit of acetolactate synthase
PF10371	0.157109975188711	Domain of unknown function
PF10385	0.159111456835146	RNA polymerase beta subunit external 1 domain
PF10386	0.157109975188711	Protein of unknown function (DUF2441)
PF10387	0.111803398874989	Protein of unknown function (DUF2442)
PF10396	0	GTP-binding protein TrmE N-terminus
PF10410	0.111803398874989	DnaB-helicase binding domain of primase
PF10411	0.243588675923112	Disulfide bond isomerase protein N-terminus
PF10412	0.790669480787074	Type IV secretion-system coupling protein DNA-binding domain
PF10414	0	Sirohaem synthase dimerisation region
PF10415	0.248730956271219	Fumarase C C-terminus
PF10417	0.111803398874989	C-terminal domain of 1-Cys peroxiredoxin
PF10418	0.111803398874989	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B
PF10423	0	Bacterial AMP nucleoside phosphorylase N-terminus
PF10431	0.640287712228167	C-terminal, D2-small domain, of ClpB protein
PF10437	0.501737487466418	Bacterial lipoate protein ligase C-terminus
PF10458	0.243588675923112	Valyl tRNA synthetase tRNA binding arm
PF10462	0.317974204829116	Peptidase M66
PF10473	0.157109975188711	Leucine-rich repeats of kinetochore protein Cenp-F/LEK1
PF10502	0.28434913465623	Signal peptidase, peptidase S26
PF10509	0.111803398874989	Galactokinase galactose-binding signature
PF10517	0.111803398874989	Electron transfer DM13
PF10518	0.301892763255977	TAT (twin-arginine translocation) pathway signal sequence
PF10531	0.778569769562079	SLBB domain
PF10543	0.347686749746618	ORF6N domain
PF10544	0.359324260314598	T5orf172 domain
PF10546	0	P63C domain
PF10547	0	P22_AR N-terminal domain
PF10548	0	P22AR C-terminal domain
PF10549	0	ORF11CD3 domain
PF10554	0.706099107326364	Ash protein family
PF10555	0.111803398874989	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1
PF10569	0.157109975188711	Alpha-macro-globulin thiol-ester bond-forming region
PF10576	0.243588675923112	Iron-sulfur binding domain of endonuclease III
PF10588	0.111803398874989	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
PF10589	0.111803398874989	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF10590	0	Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region
PF10592	0.111803398874989	AIPR protein
PF10593	0.111803398874989	Z1 domain
PF10604	0.191182198207345	Polyketide cyclase / dehydrase and lipid transport
PF10609	0.111803398874989	NUBPL iron-transfer P-loop NTPase
PF10610	0.111803398874989	Thin aggregative fimbriae synthesis protein
PF10614	0.157109975188711	Type VIII secretion system (T8SS), CsgF protein
PF10618	0	Phage tail tube protein
PF10623	0.346547163758212	Plasmid conjugative transfer protein PilI
PF10624	0.461148813126632	Plasmid conjugative transfer entry exclusion protein TraS
PF10625	0	Universal stress protein B (UspB)
PF10627	0.157109975188711	Curli assembly protein CsgE
PF10634	0.382364396414689	Fe2+ transport protein
PF10636	0.191182198207345	Hemin uptake protein hemP
PF10662	0.420216942163227	Ethanolamine utilisation - propanediol utilisation
PF10670	0.461148813126632	Domain of unknown function (DUF4198)
PF10671	0.476670945069466	Toxin co-regulated pilus biosynthesis protein Q
PF10672	0.290949993528402	S-adenosylmethionine-dependent methyltransferase
PF10678	0.111803398874989	Protein of unknown function (DUF2492)
PF10679	0.159111456835146	Protein of unknown function (DUF2491)
PF10684	0	Putative biofilm-dependent modulation protein
PF10685	1.1148451672028	Stress-induced bacterial acidophilic repeat motif
PF10688	0.159111456835146	Bacterial inner membrane protein
PF10689	0	Protein of unknown function (DUF2496)
PF10692	0.111803398874989	Protein of unknown function (DUF2498)
PF10694	0	Protein of unknown function (DUF2500)
PF10696	0	Protein of unknown function (DUF2501)
PF10697	0	Protein of unknown function (DUF2502)
PF10706	0.111803398874989	Aminoglycoside-2''-adenylyltransferase
PF10707	0.111803398874989	PhoP regulatory network protein YrbL
PF10709	0.157109975188711	Protein of unknown function (DUF2511)
PF10711	0.111803398874989	Hypothetical protein (DUF2513)
PF10713	0.111803398874989	Protein of unknown function (DUF2509)
PF10721	0	Protein of unknown function (DUF2514)
PF10722	0	Putative bacterial sensory transduction regulator
PF10723	0.720407760766187	Replication regulatory protein RepB
PF10725	0.111803398874989	Protein of unknown function (DUF2517)
PF10729	0.111803398874989	Cell division activator CedA
PF10733	0.159111456835146	Protein of unknown function (DUF2525)
PF10734	0.270957047369112	Protein of unknown function (DUF2523)
PF10735	0.111803398874989	Protein of unknown function (DUF2526)
PF10736	0	Protein of unknown function (DUF2627)
PF10743	0	Regulatory phage protein cox
PF10748	0.111803398874989	Protein of unknown function (DUF2531)
PF10749	0.157109975188711	Protein of unknown function (DUF2534)
PF10753	0.423778960774289	Toxin GhoT_OrtT
PF10754	0.157109975188711	Protein of unknown function (DUF2569)
PF10757	0	Biofilm formation regulator YbaJ
PF10758	0	Protein of unknown function (DUF2586)
PF10761	0	Protein of unknown function (DUF2590)
PF10762	0	Protein of unknown function (DUF2583)
PF10765	0	Protein of unknown function (DUF2591)
PF10766	0.159111456835146	Multidrug efflux pump-associated protein AcrZ
PF10767	0	Protein of unknown function (DUF2593)
PF10769	0.301892763255977	Protein of unknown function (DUF2594)
PF10772	0	Protein of unknown function (DUF2597)
PF10777	0.111803398874989	Inner membrane protein YlaC
PF10781	0.159111456835146	Dextransucrase DSRB
PF10784	0.826671685706827	Plasmid stability protein
PF10796	0	Sigma-S stabilisation anti-adaptor protein
PF10797	0.301892763255977	Protein of unknown function
PF10798	0.913679444106235	Biofilm development protein YmgB/AriR
PF10799	0	Biofilm formation protein (YliH/bssR)
PF10800	0	Protein of unknown function (DUF2528)
PF10805	0	Protein of unknown function (DUF2730)
PF10807	0	Protein of unknown function (DUF2541)
PF10808	0	Protein of unknown function (DUF2542)
PF10809	0.111803398874989	Protein of unknown function (DUF2732)
PF10810	0.111803398874989	Protein of unknown function (DUF2545)
PF10820	0	Protein of unknown function (DUF2543)
PF10828	0	Protein of unknown function (DUF2570)
PF10829	0.111803398874989	Protein of unknown function (DUF2554)
PF10831	0.159111456835146	Protein of unknown function (DUF2556)
PF10832	0	Protein of unknown function (DUF2559)
PF10834	0	Protein of unknown function (DUF2560)
PF10836	0	Protein of unknown function (DUF2574)
PF10837	0.191182198207345	Protein of unknown function (DUF2575)
