ann_term	cv	annotation
PF09157	7.34846922834953	Pseudouridine synthase II TruB, C-terminal
PF09159	7.34846922834953	Mitochondrial resolvase Ydc2 / RNA splicing MRS1
PF09169	0.340170988883134	BRCA2, helical
PF09173	0.475884799781812	Initiation factor eIF2 gamma, C terminal
PF09174	0.42827261264567	Maf1 regulator
PF09177	0.295751605646279	Syntaxin 6, N-terminal
PF09179	5.14689868151063	TilS substrate binding domain
PF09180	0.371013660026243	Prolyl-tRNA synthetase, C-terminal
PF09184	0	PPP4R2
PF09186	0	Domain of unknown function (DUF1949)
PF09187	0.860622596684181	RNA-directed DNA methylation 1
PF09190	1.08714616885349	DALR domain
PF09192	0.497079969362196	Actin-fragmin kinase, catalytic
PF09202	0.337735069415174	Rio2, N-terminal
PF09220	7.34846922834953	L-A virus, major coat protein
PF09229	0.257344934075531	Activator of Hsp90 ATPase, N-terminal
PF09239	0.262445329583912	Topoisomerase VI B subunit, transducer
PF09243	0.371059098616362	Mitochondrial small ribosomal subunit Rsm22
PF09247	0.492531827477339	TATA box-binding protein binding
PF09253	1.94534484778905	Pollen allergen Ole e 6
PF09258	0.290149717925935	Glycosyl transferase family 64 domain
PF09261	0.307143809034247	Alpha mannosidase middle domain
PF09262	0.246119457636665	Peroxisome biogenesis factor 1, N-terminal
PF09265	0.375059337971195	Cytokinin dehydrogenase 1, FAD and cytokinin binding
PF09268	0.398445119050218	Clathrin, heavy-chain linker
PF09269	0.194257172471453	Domain of unknown function (DUF1967)
PF09273	0.180510550550978	Rubisco LSMT substrate-binding
PF09279	0.574350090911938	Phosphoinositide-specific phospholipase C, efhand-like
PF09280	0.260314732943725	XPC-binding domain
PF09282	0.262445329583912	Mago binding
PF09285	0.293975905278132	Elongation factor P, C-terminal
PF09295	5.14689868151063	ChAPs (Chs5p-Arf1p-binding proteins)
PF09296	0.312313793108586	NADH pyrophosphatase-like rudimentary NUDIX domain
PF09297	0.504245561923194	NADH pyrophosphatase zinc ribbon domain
PF09298	0.398379144860395	Fumarylacetoacetase N-terminal
PF09312	7.34846922834953	SurA N-terminal domain
PF09317	0	Domain of unknown function (DUF1974)
PF09320	0.322437768798548	Domain of unknown function (DUF1977)
PF09322	7.34846922834953	Domain of unknown function (DUF1979)
PF09324	0.149102390470241	Domain of unknown function (DUF1981)
PF09325	0.248586491876137	Vps5 C terminal like
PF09326	0.300142198302366	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF09328	0.617421320824401	Domain of unknown function (DUF1984)
PF09329	0.138650362799048	Primase zinc finger
PF09330	0	D-lactate dehydrogenase, membrane binding
PF09331	2.49648895592966	Domain of unknown function (DUF1985)
PF09333	0.262445329583912	Autophagy-related protein C terminal domain
PF09334	0.480444091197044	tRNA synthetases class I (M)
PF09335	0.190591381999805	SNARE associated Golgi protein
PF09336	0.370671085394072	Vps4 C terminal oligomerisation domain
PF09339	5.14689868151063	IclR helix-turn-helix domain
PF09340	0.519088310651876	Histone acetyltransferase subunit NuA4
PF09341	0.720992769546914	Transcription factor Pcc1
PF09346	2.61552487092062	SMI1 / KNR4 family (SUKH-1)
PF09347	7.34846922834953	Domain of unknown function (DUF1989)
PF09348	0.408096684704521	Domain of unknown function (DUF1990)
PF09349	0.282633431859597	OHCU decarboxylase
PF09350	0.372900359982615	Domain of unknown function (DUF1992)
PF09351	7.34846922834953	Domain of unknown function (DUF1993)
PF09353	0.221553796865818	Domain of unknown function (DUF1995)
PF09355	7.34846922834953	Phage protein Gp19/Gp15/Gp42
PF09358	0.394394058841766	Ubiquitin fold domain
PF09360	0.354294409075118	Iron-binding zinc finger CDGSH type
PF09366	0.193283446176949	Protein of unknown function (DUF1997)
PF09368	0.337735069415174	Sas10 C-terminal domain
PF09369	0.377679109078014	Domain of unknown function (DUF1998)
PF09370	0.422849382523119	Phosphoenolpyruvate hydrolase-like
PF09377	1.61400301055771	SBDS protein C-terminal domain
PF09382	0.270534656282093	RQC domain
PF09383	0	NIL domain
PF09384	0.305426214719929	UTP15 C terminal
PF09402	0.197957641596563	Man1-Src1p-C-terminal domain
PF09405	0.396774766058973	CASC3/Barentsz eIF4AIII binding
PF09409	0.225822146081425	PUB domain
PF09411	0	Lipid A 3-O-deacylase (PagL)
PF09412	0.465733216815467	Endoribonuclease XendoU
PF09415	0.41175189452085	CENP-S associating Centromere protein X
PF09416	0.412311123238401	RNA helicase (UPF2 interacting domain)
PF09419	0.629093486941842	Mitochondrial PGP phosphatase
PF09420	0.348044841097858	Ribosome biogenesis protein Nop16
PF09423	0.41942464422221	PhoD-like phosphatase
PF09425	0.369146598871391	Jas motif
PF09429	0.262445329583912	WW domain binding protein 11
PF09430	0.386302359903976	Protein of unknown function (DUF2012)
PF09439	0.532267547311257	Signal recognition particle receptor beta subunit
PF09440	0.490666169910834	eIF3 subunit 6 N terminal domain
PF09445	0.505389632664359	RNA cap guanine-N2 methyltransferase
PF09446	0.460481565900858	VMA21-like domain
PF09451	0.133608531424537	Autophagy-related protein 27
PF09454	0.504584721621692	Vps23 core domain
PF09459	0.403953049298722	Ethylbenzene dehydrogenase
PF09465	1.83919588664013	Lamin-B receptor of TUDOR domain
PF09468	0.138650362799048	Ydr279p protein family (RNase H2 complex component) wHTH domain
PF09478	0.33390682098095	Carbohydrate binding domain CBM49
PF09495	0.41175189452085	Protein of unknown function (DUF2462)
PF09496	0.183817810053951	Cenp-O kinetochore centromere component
PF09497	0.369206425233855	Transcription mediator complex subunit Med12
PF09500	0	Putative thioesterase (yiiD_Cterm)
PF09507	0.305426214719929	DNA polymerase subunit Cdc27
PF09511	7.34846922834953	RNA ligase
PF09531	0.507483329729641	Nucleoporin protein Ndc1-Nup
PF09532	0.373308886232394	FDF domain
PF09543	7.34846922834953	Protein of unknown function (DUF2379)
PF09585	0.487796857683388	Conserved hypothetical protein (Lin0512_fam)
PF09588	0.440219079425089	YqaJ-like viral recombinase domain
PF09597	0.529085041415585	IGR protein motif
PF09598	0.373646410131517	Stm1
PF09637	0	Med18 protein
PF09649	0.457418633124974	Histone chaperone domain CHZ
PF09668	1.33282266275505	Aspartyl protease
PF09696	0.30100408920542	Ctf8
PF09697	0	Protein of unknown function (Porph_ging)
PF09713	0.298414994044651	Plant protein 1589 of unknown function (A_thal_3526)
PF09724	0.577608799271326	Sister chromatid cohesion protein Dcc1
PF09725	0.262445329583912	Folate-sensitive fragile site protein Fra10Ac1
PF09728	0.286091097066709	Myosin-like coiled-coil protein
PF09731	0.435938926504057	Mitochondrial inner membrane protein
PF09732	0.456619348092903	Cactus-binding C-terminus of cactin protein
PF09733	0.377934766189773	VEFS-Box of polycomb protein
PF09734	0.465733216815467	RNA polymerase III transcription factor (TF)IIIC subunit HTH domain
PF09735	0.432595661728148	Membrane-associated apoptosis protein
PF09736	0.468002097042074	Pre-mRNA-splicing factor of RES complex
PF09737	0.334776749040481	De-etiolated protein 1 Det1
PF09739	0.432595661728148	Mini-chromosome maintenance replisome factor
PF09740	0.286091097066709	Uncharacterized conserved protein (DUF2043)
PF09741	0.412311123238401	Uncharacterized conserved protein (DUF2045)
PF09742	0.577608799271326	Dyggve-Melchior-Clausen syndrome protein
PF09743	0.219043214831998	E3 UFM1-protein ligase 1
PF09745	0.467526108372069	Coiled-coil domain-containing protein 55 (DUF2040)
PF09746	0.219043214831998	Tumour-associated protein
PF09747	0.432595661728148	Coiled-coil domain containing protein (DUF2052)
PF09748	0.589543236518247	Transcription factor subunit Med10 of Mediator complex
PF09749	0.488575684475718	Uncharacterised conserved protein
PF09750	0.191792210359394	Alternative splicing regulator
PF09751	0.377679109078014	Nuclear protein Es2
PF09752	0.48605555238059	Abhydrolase domain containing 18
PF09753	0.424903984714682	Membrane fusion protein Use1
PF09754	0.322437768798548	PAC2 family
PF09756	0.347240674090744	DDRGK domain
PF09758	0.386566892353899	Uncharacterised conserved protein
PF09759	0.490580385183371	Spinocerebellar ataxia type 10 protein domain
PF09762	1.83919588664013	CCDC93, coiled-coil domain
PF09763	0.569835340502847	Exocyst complex component Sec3
PF09764	1.20472692419448	N-terminal glutamine amidase
PF09765	7.34846922834953	FANCL UBC-like domain 1
PF09766	0.37834737107345	Fms-interacting protein/Thoc5
PF09767	0.494157349478861	Predicted membrane protein (DUF2053)
PF09768	0.51230886909997	Peptidase M76 family
PF09770	3.97789425005404	Topoisomerase II-associated protein PAT1
PF09775	0.336463292455227	Keratinocyte-associated protein 2
PF09778	0.388514344942906	Guanylylate cyclase
PF09783	0.305426214719929	Vacuolar import and degradation protein
PF09784	1.706180299071	Mitochondrial ribosomal protein L31
PF09785	0.472819104852254	Prp31 C terminal domain
PF09786	0.305426214719929	Cytochrome B561, N terminal
PF09787	0.153392724962416	Golgin subfamily A member 5
PF09790	0.376606662684785	Hyccin
PF09791	0.548804517742772	Oxidoreductase-like protein, N-terminal
PF09793	0.345915345474263	Anticodon-binding domain
PF09794	7.34846922834953	Transport protein Avl9
PF09797	0.372900359982615	N-acetyltransferase B complex (NatB) non catalytic subunit
PF09801	0.408096684704521	Integral membrane protein S linking to the trans Golgi network
PF09803	0.41942464422221	Pet100
PF09805	0.312362734081096	Nucleolar protein 12 (25kDa)
PF09807	0.343344644616376	Elongation complex protein 6
PF09808	0.437078638060769	Small nuclear RNA activating complex (SNAPc), subunit SNAP43
PF09809	0.51773686687877	Mitochondrial ribosomal protein L27
PF09810	0.291980818127239	Exonuclease V - a 5' deoxyribonuclease
PF09811	0.402427694621318	Essential protein Yae1, N terminal
PF09814	0.494157349478861	HECT-like Ubiquitin-conjugating enzyme (E2)-binding
PF09816	0.402846195502654	RNA polymerase II transcription elongation factor
PF09820	7.34846922834953	Predicted AAA-ATPase
PF09822	0	ABC-type uncharacterized transport system
PF09831	0	Uncharacterized protein conserved in bacteria (DUF2058)
PF09835	0.988763149240978	Uncharacterized protein conserved in bacteria (DUF2062)
PF09848	7.34846922834953	Uncharacterized conserved protein (DUF2075)
PF09849	7.34846922834953	Uncharacterized protein conserved in bacteria (DUF2076)
PF09926	0	Uncharacterized small protein (DUF2158)
PF09976	0	Tetratricopeptide repeat-like domain
PF09986	0	Uncharacterized protein conserved in bacteria (DUF2225)
PF09991	0.420944677668095	Predicted membrane protein (DUF2232)
PF09994	0	Uncharacterized alpha/beta hydrolase domain (DUF2235)
PF09996	0	Uncharacterized protein conserved in bacteria (DUF2237)
PF10003	7.34846922834953	Integral membrane protein (DUF2244)
PF10005	7.34846922834953	zinc-ribbon domain
PF10018	0.456479668038989	Vitamin-D-receptor interacting Mediator subunit 4
PF10033	0.286680744470063	Autophagy-related protein 13
PF10043	7.34846922834953	Predicted periplasmic lipoprotein (DUF2279)
PF10044	1.16925378294594	Retinal tissue protein
PF10046	0.432595661728148	Biogenesis of lysosome-related organelles complex-1 subunit 2
PF10058	0.47072839281114	Predicted integral membrane zinc-ribbon metal-binding protein
PF10063	0.372900359982615	Uncharacterized integral membrane protein (DUF2301)
PF10075	0.306281234665217	CSN8/PSMD8/EIF3K family
PF10076	0	Uncharacterised protein conserved in bacteria (DUF2313)
PF10129	7.34846922834953	OpgC protein
PF10143	0.43751151787179	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
PF10150	0.30100408920542	Ribonuclease E/G family
PF10151	0.528750752709219	TMEM214, C-terminal, caspase 4 activator
PF10152	2.25706438158984	Subunit CCDC53 of WASH complex
PF10153	0.312313793108586	rRNA-processing protein Efg1
PF10155	0.479337892227631	CCR4-NOT transcription complex subunit 11
PF10156	0.594545868829708	Subunit 17 of Mediator complex
PF10157	0.616169362767059	BLOC-1-related complex sub-unit 6
PF10159	0.138650362799048	Multiple myeloma tumor-associated
PF10160	0.450712830081832	Predicted membrane protein
PF10163	0.369206425233855	Transcription factor e(y)2
PF10167	0.354958529759354	BLOC-1-related complex sub-unit 8
PF10168	0.379249317911432	Nuclear pore component
PF10172	0.213077030066962	Det1 complexing ubiquitin ligase
PF10173	0.262445329583912	Mitochondrial K+-H+ exchange-related
PF10175	0.762498430955799	M-phase phosphoprotein 6
PF10178	0.356341932338682	Proteasome assembly chaperone 3
PF10181	0.485909359671442	GPI-GlcNAc transferase complex, PIG-H component
PF10183	7.34846922834953	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I)
PF10184	0.187159952054932	Uncharacterized conserved protein (DUF2358)
PF10185	0.77093425312507	Chaperone for wingless signalling and trafficking of LDL receptor
PF10186	0.410415769287388	Vacuolar sorting 38 and autophagy-related subunit 14
PF10187	0.696817225162394	FAM192A/Fyv6, N-terminal domain
PF10189	0.340170988883134	Integrator complex subunit 3
PF10191	0.699046647605827	Golgi complex component 7 (COG7)
PF10193	0.567677610192254	Telomere length regulation protein
PF10197	0.521672878892326	N-terminal domain of CBF1 interacting co-repressor CIR
PF10198	1.48502529914541	Histone acetyltransferases subunit 3
PF10199	0.408096684704521	Alpha and gamma adaptin binding protein p34
PF10200	0.457418633124974	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF10203	0.592452335114432	Cytochrome c oxidase assembly protein PET191
PF10211	7.34846922834953	Axonemal dynein light chain
PF10213	0.262445329583912	Mitochondrial ribosomal subunit protein
PF10215	0.702736824886801	Oligosaccaryltransferase
PF10217	0.262445329583912	Uncharacterized conserved protein (DUF2039)
PF10218	0.408096684704521	Uncharacterized conserved protein (DUF2054)
PF10220	0.310110715941423	Smg8_Smg9
PF10225	0.269970745870653	NEMP family
PF10230	0.435938926504057	Lipid-droplet associated hydrolase
PF10234	7.34846922834953	Clusterin-associated protein-1
PF10235	0.282633431859597	Microtubule-associated protein CRIPT
PF10236	0.267787299510658	Mitochondrial ribosomal death-associated protein 3
PF10237	0.492531827477339	Probable N6-adenine methyltransferase
PF10238	0.449405099681251	E2F-associated phosphoprotein
PF10241	0.404172838977766	Uncharacterized conserved protein
PF10247	0.622751629521147	Reactive mitochondrial oxygen species modulator 1
PF10248	0.311620335453011	Myelodysplasia-myeloid leukemia factor 1-interacting protein
PF10249	0.82840948796128	NADH-ubiquinone oxidoreductase subunit 10
PF10250	0.130853976300639	GDP-fucose protein O-fucosyltransferase
PF10251	0.305426214719929	Presenilin enhancer-2 subunit of gamma secretase
PF10252	0.399257389298613	Casein kinase substrate phosphoprotein PP28
PF10253	0.380191105222327	Mitotic checkpoint regulator, MAD2B-interacting
PF10255	0.322437768798548	RNA polymerase I-associated factor PAF67
PF10258	0.362891735940435	PHAX RNA-binding domain
PF10260	0.319748873192204	Uncharacterized conserved domain (SAYSvFN)
PF10262	0.356003614630252	Rdx family
PF10263	2.20970811414745	SprT-like family
PF10266	2.37577708807326	Hereditary spastic paraplegia protein strumpellin
PF10267	7.34846922834953	Predicted transmembrane and coiled-coil 2 protein
PF10268	0.478745373200419	Predicted transmembrane protein 161AB
PF10269	0.279954381521251	Transmembrane Fragile-X-F protein
PF10270	0.319748873192204	Membrane magnesium transporter
PF10273	0.406898067992279	Pre-rRNA-processing protein TSR2
PF10274	5.43573084426747	Parkin co-regulated protein
PF10275	1.24479805755571	Peptidase C65 Otubain
PF10276	0.386761538334186	Zinc-finger domain
PF10280	0.484086379318309	Mediator complex protein
PF10282	7.34846922834953	Lactonase, 7-bladed beta-propeller
PF10288	0.869444803645128	Cytoplasmic tRNA 2-thiolation protein 2
PF10291	0.282633431859597	Muniscin C-terminal mu homology domain
PF10294	0.146672122889569	Lysine methyltransferase
PF10296	2.54024215158304	Maintenance of mitochondrial morphology protein 1
PF10312	0.524890659167824	Conserved mid region of cactin
PF10313	2.66833616006751	Uncharacterised protein domain (DUF2415)
PF10325	7.34846922834953	Serpentine type 7TM GPCR chemoreceptor Srz
PF10333	4.16182108180795	GPI-Mannosyltransferase II co-activator
PF10343	0.504245561923194	Potential Queuosine, Q, salvage protein family
PF10345	0.623310012415984	Cohesin loading factor
PF10347	0.886425937908084	RNA pol II promoter Fmp27 protein domain
PF10348	7.34846922834953	Domain of unknown function (DUF2427)
PF10350	0.312362734081096	Putative death-receptor fusion protein (DUF2428)
PF10351	0.610085720858979	Golgi-body localisation protein domain
PF10354	0.699083022540205	Domain of unknown function (DUF2431)
PF10357	0.99307243436382	Domain of Kin17 curved DNA-binding protein
PF10358	0.23191622775517	N-terminal C2 in EEIG1 and EHBP1 proteins
PF10366	0.191792210359394	Vacuolar sorting protein 39 domain 1
PF10367	0.236441451663217	Vacuolar sorting protein 39 domain 2
PF10369	0.325160758076572	Small subunit of acetolactate synthase
